Data,Kadar Air ,Tak Larut,Kalsium,Magnesium,Sulfat ,NaCl (wb),NaCl (db),Grade
174,4.97131931166349,0.135330151677555,0.372756994661489,0.391394844394563,1.62093541012421,86.914603100288,91.4614435039248,K2
175,4.66019417475729,0.155185102230186,0.182927089951488,0.165678684630556,1.12014868059428,93.8584169599718,98.4462010883615,K2
176,6.05468750000001,0.129986741352382,0.252374024771119,0.232805015747446,0.848524667781184,90.3026321295228,96.1225522875586,K2
177,5.16252390057362,0.205967869012434,0.170816666879098,0.345903750430173,1.0171011325459,90.553718692524,95.483054185867,K2
178,5.35714285714287,0.201176663507033,0.470730622633219,0.0256762157799937,0.807038060566106,94.4822502760879,99.830302178508,K2
179,5.65302144249513,0.671685651115278,0.576041430386451,0.401370803107979,0.869893256278376,88.9521842662754,94.2819639020646,K2
180,4.90196078431373,0.219264056285103,0.221189104064233,0.392610659714014,0.669984783042761,89.5893046899083,94.2073100862953,K2
181,5.28375733855187,0.424371688031839,0.5830096318719,0.510827486973474,0.875561671126719,87.2768096584837,92.1455573047215,K2
182,5.97609561752988,0.342071381160683,0.38227468633315,0.469918151004653,0.909281301925391,89.7243373897495,95.4271554441827,K2
183,7.07635009310987,0.570057784764237,0.716333856846165,0.328005502871665,0.976701800548272,86.3621434578579,92.9388197131657,K2
184,7.81818181818181,0.281275676151141,0.427925885105386,0.0855851770210773,0.830545539897006,88.8696157570034,96.4068809987216,K2
185,10.5162523900574,0.126932218195484,0.577921997686854,0.329121680038615,1.00399345416214,85.4382557244032,95.4790763757754,K2
186,12.3411978221416,0.0421869220541632,0.460066826032644,0.498072346444036,1.06220581462397,84.580176364399,96.487944465391,K2
187,6.12244897959184,0.157356569586794,0.326873469986415,0.448283615981369,0.976535079796237,87.8373339664173,93.5658557468358,K2
188,9.9047619047619,0.628242776805125,0.315794627648936,0.920315772005471,1.26901395304268,83.2236465642107,92.3729692308893,K3
189,1.16959064327485,0.639230524756691,0.538205073980463,0.0672756342475578,1.2844246763832,93.9778402314275,95.0900040211486,K3
190,1.16959064327485,0.639230524756691,0.538205073980463,0.0672756342475578,1.2844246763832,93.9778402314275,95.0900040211486,K3
191,4.22264875239923,0.482097242931439,0.127465763124005,0.305917831497611,1.12946957767436,89.8335758603923,93.7941743953194,K3
192,11.71875,0.0939423194158787,0.460970061727232,1.00952443518264,1.22539177935898,79.9100601620765,90.5175902720867,K3
193,11.71875,0.0939423194158787,0.460970061727232,1.00952443518264,1.22539177935898,79.9100601620765,90.5175902720867,K3
194,11.1753371868979,0.257478470162084,0.504036454880065,0.769801131089553,0.934623977569355,83.2227399633553,93.693279915361,K3
195,11.3673805601318,0.198741959445577,0.340358843312895,0.884932992613527,1.02472053163206,80.2014677019285,90.4875295447409,K3
196,7.6923076923077,0.654811235035097,0.431921637612919,0.777458947703254,1.41620051555485,84.2949157270037,91.3194920375874,K3
197,2.79329608938548,0.0327534900441373,0.341825470926522,0.177749244881792,1.42274429677674,90.1957326343193,92.7875640318572,K4
198,5.12275719516326,0.84273199230065,0.509977146794875,0.378526786496714,1.43028097228988,88.1657833332899,92.9436252166056,K4
199,0.6479,0.0327534900441373,0.221097169173113,0.160491837569805,0.842364694071252,83.0341681015023,90.2705629034389,K4
200,10.2912621359223,1.49282082351083,0.725991403059534,0.993452012694669,1.95362765691868,91.9549891839303,95.9710634336835,K4
201,3.40909090909092,0.237407328279026,0.298067763426296,0.467737105684341,1.8794292912464,91.7558251284935,94.9942660153815,K4
202,5.44747081712061,0.728397724730771,0.408564892896675,0.374159428231691,1.36102781773925,90.297643113406,95.4999764615034,K4
203,5.93869731800766,0.261604976485507,0.282579470260308,0.720577649163786,1.59601752530868,88.6672353706408,94.2653703940418,K4
204,5.40540540540539,0.234048804472311,0.253610978463485,0.248999869764149,0.563089264335239,90.8504917544866,96.0419484261715,K1
205,8.79541108986617,1.06191576641052,0.430506754906759,0.229603602616938,0.568793554122548,86.1765133136889,94.4870366101873,K1
206,7.38738738738739,0.378652325593019,0.141329857503443,0.169595829004131,0.23766682647464,85.7272613724647,92.565428135638,K1
207,8.10810810810811,0.248875064717512,0.213633572828807,0.156664620074458,0.36843335763094,87.9636665656241,95.7251665567085,K1
208,8.09792843691148,0.433103757030191,0.403412000248237,0.113904564775973,0.715169164537358,88.2319204422575,96.0064544156532,K1
209,5.19713261648746,0.379421671814247,0.230089396423383,0.303718003278866,0.683887919823241,91.1792183640889,96.1777010343319,K1
210,5.03,0.568277252113543,0.206768521508243,0.082707408603297,0.238306954675362,91.5720738032585,96.4221057210261,K1
211,5.8027079303675,0.0531824497915689,0.0930703865713929,0.228953150965627,0.47784811061631,90.1114381736427,95.6624507921422,K1
212,8.05243445692883,0.0395891525721953,0.123958800832281,0.143029385575709,0.348156609488185,89.8605510826034,97.7302123790432,K1
213,10.873786407767,0.00879711454642869,0.216405367577686,0.407235555350737,0.943598566772495,83.9695831336122,94.2142381564494,K1
214,10.8949416342412,0.00479817669285685,0.118061178998447,0.80871907613936,1.09845266108922,82.8562974404127,92.9871984374937,K1
215,7.56069395344278,0.30720822064765,0.307949496843145,0.503562808741607,1.08958142710718,87.4639221891353,94.5892667107496,K1
216,1.16959064327485,0.00479817669285685,0.0930703865713929,0.0258366567819977,0.23766682647464,79.7661846731315,89.8675792387245,K1
217,11.71875,1.06191576641052,0.764334429800764,1.17863212830418,1.88372084891221,93.9778402314275,98.1992625938083,K1
218,8.14393939393941,0.405533969715867,0.310108156678085,0.611356080308225,1.16153316529511,87.4926072182014,95.2496837344543,K1
219,8.14393939393941,0.405533969715867,0.310108156678085,0.611356080308225,1.16153316529511,87.4926072182014,95.2496837344543,K1
220,8.57142857142858,0.285410487436342,0.356063573787006,0.974724033241928,1.43867438895573,85.8776951164315,93.9287290335969,K1
221,9.35672514619882,0.256093977093483,0.224523821331517,0.78134289823368,1.25043326191989,86.2973636618976,95.2054786205451,K1
222,10.246679316888,0.297560761148037,0.226661738592193,0.897580484825084,1.28891547217179,85.2333842416987,94.9640454447679,K1
223,6.56370656370656,0.406473195550777,0.239500169136741,0.561736760338903,1.76759731258713,87.4010285277026,93.5407702011363,K1
224,6.56370656370656,0.406473195550777,0.239500169136741,0.561736760338903,1.76759731258713,87.4010285277026,93.5407702011363,K1
225,9.43396226415094,0.263267230221001,0.381691708347316,0.889117155914924,1.2740389518482,84.9452357852127,93.7936978461723,K1
226,10.1145038167939,0.319112563157695,0.249093192202067,0.475541548749401,1.12153219911587,84.0336491822071,93.4896649075935,K1
227,3.23809523809524,0.483501196260711,0.366320635001716,0.329688571501545,1.41725219522996,91.9549891839303,95.0322230739437,K1
228,3.23809523809524,0.483501196260711,0.366320635001716,0.329688571501545,1.41725219522996,91.9549891839303,95.0322230739437,K1
229,12.3411978221416,0.0421869220541632,0.460066826032644,0.498072346444036,1.06220581462397,84.580176364399,96.487944465391,K2
230,6.12244897959184,0.157356569586794,0.326873469986415,0.448283615981369,0.976535079796237,87.8373339664173,93.5658557468358,K2
231,6.62650602409639,0.167657156103,0.516133974509013,0.450444195935139,1.00061986000831,88.9180557050513,95.2283693357324,K2
232,9.88372093023255,0.0767496522281383,0.42791533550478,0.478487147882617,1.08354492510977,86.5310462840697,96.0215481345805,K2
233,12.7906976744186,0.139744102359056,0.21003118752499,1.02215177928829,1.4341393469279,81.2640139498538,93.1827359958324,K2
234,6.4030131826742,0.440594682877779,0.47379604777643,0.54012749446513,1.29178324474236,87.6379749562064,93.6333293797698,K2
235,5.87121212121213,0.211921535102875,0.541328286468315,0.903782878277535,1.11527611463004,88.1819848168986,93.6822695841498,K2
236,4.66417910447761,0.175555057905176,0.418726907113904,0.530387415677611,1.47868050060985,89.2900866678465,93.6584862112832,K2
237,8.49056603773585,0.181190543731446,0.242135248746215,0.813574435787281,1.2767642477461,85.0347647977328,92.9245883356668,K2
238,8.74524714828897,0.202144489365442,0.311962013348461,0.481312820594768,1.22793681303499,84.419479056532,92.509679132783,K2
239,7.75193798449613,0.589051904081816,0.264515158186079,0.846448506195451,1.0886023679339,85.2004987712474,92.3602045503438,K2
240,11.3243761996161,0.529716665501503,0.275166074724644,0.797981616701468,1.3229520406122,84.5320558393532,95.327275091565,K2
241,5.87121212121213,0.432821677468883,0.281073413045576,0.557822619736604,1.11628167939276,91.0383796791027,96.7168299206564,K2
242,7.38461538461539,0,0.285391354652145,0.553220164402619,0.781951566206363,87.6808475207075,94.6720114426244,K2
243,10.2514506769826,0.00639432184220431,0.271985718061672,1.68631145198236,1.49964114792788,81.1675323774733,90.4388237912795,K2
244,5.87121212121213,0.432821677468883,0.281073413045576,0.557822619736604,1.11628167939276,91.0383796791027,96.7168299206564,K2
245,7.98479087452471,0.323445393102097,0.361451255963168,1.05543766741245,2.48666960944734,79.2994272541565,86.1807825117486,K2
246,7.00757575757576,0.516236702313483,0.349655648466276,0.668716427691752,1.24181785675912,86.5922536148732,93.1175354555052,K2
247,9.89,0.0438109121033619,0.247472580852416,1.13387437045107,1.12560521051711,82.6754597520266,91.7494836888542,K2
248,5.67514677103718,0.364020174034027,0.517139479500999,0.451321727564508,1.83871423549961,85.7645325778026,90.9246393096621,K2
249,6.45724258289703,0.138172016173314,0.217295939312075,0.6910010870124,0.879850831985433,89.0910389596625,95.2409800818781,K2
250,4.6875,0.452311425310652,0.348490715930128,0.460007745027768,1.46639437088318,89.2226576557116,93.6106572125499,K2
251,4.6875,0.452311425310652,0.348490715930128,0.460007745027768,1.46639437088318,89.2226576557116,93.6106572125499,K2
252,4.98084291187739,0.439901746615794,0.326728525139613,0.616116647406127,1.20465293700226,88.1304992475973,92.7502431597698,K2
253,3.40909090909092,0.237407328279026,0.298067763426296,0.467737105684341,1.8794292912464,91.7558251284935,94.9942660153815,K2
254,4.98084291187739,0.439901746615794,0.326728525139613,0.616116647406127,1.20465293700226,88.1304992475973,92.7502431597698,K2
255,8.51851851851852,0.0127788892749178,0.222191643857788,0.653243432941898,0.844426901495571,86.8535503298032,94.941127890878,K2
256,9.9047619047619,0.628242776805125,0.315794627648936,0.920315772005471,1.26901395304268,83.2236465642107,92.3729692308893,K3
257,1.16959064327485,0.639230524756691,0.538205073980463,0.0672756342475578,1.2844246763832,93.9778402314275,95.0900040211486,K3
258,1.16959064327485,0.639230524756691,0.538205073980463,0.0672756342475578,1.2844246763832,93.9778402314275,95.0900040211486,K3
259,4.22264875239923,0.482097242931439,0.127465763124005,0.305917831497611,1.12946957767436,89.8335758603923,93.7941743953194,K3
260,11.71875,0.0939423194158787,0.460970061727232,1.00952443518264,1.22539177935898,79.9100601620765,90.5175902720867,K3
261,11.71875,0.0939423194158787,0.460970061727232,1.00952443518264,1.22539177935898,79.9100601620765,90.5175902720867,K3
262,10.077519379845,0.460202656951277,0.316573225883837,0.529129534691557,1.18254877875414,84.9043974133764,94.4195453993583,K3
263,11.1753371868979,0.257478470162084,0.504036454880065,0.769801131089553,0.934623977569355,83.2227399633553,93.693279915361,K3
264,1.16959064327485,0.639230524756691,0.538205073980463,0.0672756342475578,1.2844246763832,93.9778402314275,95.0900040211486,K3
265,5.1526717557252,1.15968438362296,0.537416236872645,0.266371526102094,1.42065299749046,87.5794891297677,92.3373285794734,K4
266,8.31758034026466,0.563296946242921,0.3864075314788,0.637572426940021,1.27581540341606,86.3826042316614,94.2193765743276,K4
267,0.75,1.28,0.7,0.18,1.8,91.1,92.27,K4
268,0.79,1.3,0.79,0.2,1.8,91.1,92.27,K4
269,2.79329608938548,0.0327534900441373,0.341825470926522,0.177749244881792,1.42274429677674,90.1957326343193,92.7875640318572,K4
270,3.23809523809524,0.483501196260711,0.366320635001716,0.329688571501545,1.41725219522996,91.9549891839303,95.0322230739437,K4
271,0.6479,1.25928691655402,0.601844390886769,0.160491837569805,1.72293281174466,89.6856999263875,90.2705629034389,K4
272,9.73282442748091,0.0279656023091598,0.270330664529985,0.689343194551463,1.32110788280098,84.1097230680348,93.1786361261105,K1
273,5.73012939001849,0.139055938048182,0.282087783666765,0.535966788966854,1.3991556007584,92.572317787139,98.1992625938083,K1
274,5.73012939001849,0.139055938048182,0.282087783666765,0.535966788966854,1.3991556007584,92.572317787139,98.1992625938083,K1
275,5.93869731800766,0.261604976485507,0.282579470260308,0.720577649163786,1.59601752530868,88.6672353706408,94.2653703940418,K1
276,9.73282442748091,0.0279656023091598,0.270330664529985,0.689343194551463,1.32110788280098,84.1097230680348,93.1786361261105,K1
277,5.93869731800766,0.261604976485507,0.282579470260308,0.720577649163786,1.59601752530868,88.6672353706408,94.2653703940418,K1
278,9.28030303030304,0.279241390889975,0.317702616789595,0.102642383885869,1.39791120964795,84.6480787167489,93.3072767483161,K1
279,7.8544061302682,0.415753480761662,0.286932915130231,1.17863212830418,1.87263215630737,84.9045087116796,92.1416913669371,K1
280,7.8544061302682,0.415753480761662,0.286932915130231,1.17863212830418,1.87263215630737,84.9045087116796,92.1416913669371,K1
281,9.13884007029878,0.498887696302115,0.223937957971772,0.91366686852483,1.26210931562258,84.1988852029535,92.6676318771384,K1
282,4.95238095238095,0.284992525441479,0.428105173101317,0.423824121370304,1.15836476956599,89.7961645336475,94.474922605541,K1
283,7.19,0.051129951965807,0.197165504420457,0.749228916797736,1.33300386766649,88.1756991802962,95.006679431415,K1
284,4.00763358778626,0.332318194171343,0.41561701715003,0.443324818293366,0.981035947917756,99.7491439100927,103.91362109123,K1
285,7.82778864970647,0.0423309159451775,0.240279899651045,0.80734046282751,1.34722621505482,83.9156015412706,91.0421919057098,K1
286,8.10810810810811,0.590494124043745,0.216902498704564,0.954370994300079,1.18317593192609,85.0119583913569,92.5130135435354,K1
287,8.78378378378378,0.0293831928137104,0.20077049261156,0.950313665028048,1.11295862559209,84.3214497834579,92.441293095939,K1
288,7.85854616895873,0.311640367016463,0.336664813254687,0.706996107834842,1.88372084891221,86.0038233506134,93.3389042333949,K1
289,6.28571428571429,0.338801676239761,0.130123859800178,0.48145828126066,1.18809581669017,91.4611797901396,97.5957711175271,K1
290,9.37,0.0283341514320719,0.201715919254299,1.07581823602293,1.15353971876696,83.9469473103477,92.6260038732734,K1
291,3.42857142857142,0.178272846951842,0.321218583256749,0.454294853463116,1.23494887402377,93.0434936452902,96.3468129463064,K1
292,6.06653620352252,0.35451213614545,0.173258647311716,0.376837557902983,1.88344016483615,91.3523942505513,97.2522363792327,K1
293,4.38931297709925,0.0875210560074812,0.278169102874967,0.611972026324927,0.698891296657201,92.2438041077393,96.4785496056994,K1
294,9.94152046783625,0.193525299234496,0.196980579596461,1.03414804288142,1.18092575551551,83.9064256928945,93.168823334318,K1
295,7.85854616895873,0.311640367016463,0.336664813254687,0.706996107834842,1.88372084891221,86.0038233506134,93.3389042333949,K1
296,8.95522388059702,0.0333718341719588,0.379844001826393,0.616687908847556,1.37311345945334,86.0612686274996,94.5263114433192,K1
297,4.98084291187739,0.439901746615794,0.326728525139613,0.616116647406127,1.20465293700226,88.1304992475973,92.7502431597698,K2
298,8.51851851851852,0.0127788892749178,0.222191643857788,0.653243432941898,0.844426901495571,86.8535503298032,94.941127890878,K2
299,3.96975425330813,0.382767277495283,0.402586644642892,0.39411113633462,1.1128109706936,89.8922472689024,93.6082653646641,K2
300,12.7906976744186,0.139744102359056,0.21003118752499,1.02215177928829,1.4341393469279,81.2640139498538,93.1827359958324,K2
301,3.46820809248556,0.451884584559977,0.550621442164309,0.289076257136262,1.38600541265311,89.8870453122986,93.1165199941776,K2
302,4.97131931166349,0.135330151677555,0.372756994661489,0.391394844394563,1.62093541012421,86.914603100288,91.4614435039248,K2
303,4.98084291187739,0.439901746615794,0.326728525139613,0.616116647406127,1.20465293700226,88.1304992475973,92.7502431597698,K2
304,3.46820809248556,0.451884584559977,0.550621442164309,0.289076257136262,1.38600541265311,89.8870453122986,93.1165199941776,K2
305,8.59375000000001,0.210787947324991,0.311525238089115,0.534043265295625,1.2194702440456,85.2371824014933,93.2509345930867,K2
306,7.00757575757576,0.516236702313483,0.349655648466276,0.668716427691752,1.24181785675912,86.5922536148732,93.1175354555052,K2
307,4.6875,0.452311425310652,0.348490715930128,0.460007745027768,1.46639437088318,89.2226576557116,93.6106572125499,K2
308,4.6875,0.452311425310652,0.348490715930128,0.460007745027768,1.46639437088318,89.2226576557116,93.6106572125499,K2
309,3.40909090909092,0.237407328279026,0.298067763426296,0.467737105684341,1.8794292912464,91.7558251284935,94.9942660153815,K2
310,4.35606060606061,0.542842809431394,0.370811351741124,0.695271284514607,1.26561437093205,89.3699447656489,93.4402590817082,K2
311,4.35606060606061,0.542842809431394,0.370811351741124,0.695271284514607,1.26561437093205,89.3699447656489,93.4402590817082,K2
312,4.98084291187739,0.439901746615794,0.326728525139613,0.616116647406127,1.20465293700226,88.1304992475973,92.7502431597698,K2
313,6.06653620352252,0.35451213614545,0.173258647311716,0.376837557902983,1.88344016483615,91.3523942505513,97.2522363792327,K2
314,6.06653620352252,0.35451213614545,0.173258647311716,0.376837557902983,1.88344016483615,91.3523942505513,97.2522363792327,K2
315,7.38461538461539,0,0.285391354652145,0.553220164402619,0.781951566206363,87.6808475207075,94.6720114426244,K2
316,9.13884007029878,0.498887696302115,0.223937957971772,0.91366686852483,1.26210931562258,84.1988852029535,92.6676318771384,K2
317,10.2514506769826,0.00639432184220431,0.271985718061672,1.68631145198236,1.49964114792788,81.1675323774733,90.4388237912795,K2
318,5.87121212121213,0.432821677468883,0.281073413045576,0.557822619736604,1.11628167939276,91.0383796791027,96.7168299206564,K2
319,7.34375000000001,0.082161548395351,0.241597556289694,0.711614620344188,0.802739747140666,87.9901638193565,94.9640891136395,K2
320,7.98479087452471,0.323445393102097,0.361451255963168,1.05543766741245,2.48666960944734,79.2994272541565,86.1807825117486,K2
321,7.00757575757576,0.516236702313483,0.349655648466276,0.668716427691752,1.24181785675912,86.5922536148732,93.1175354555052,K2
322,9.89,0.0438109121033619,0.247472580852416,1.13387437045107,1.12560521051711,82.6754597520266,91.7494836888542,K2
323,5.67514677103718,0.364020174034027,0.517139479500999,0.451321727564508,1.83871423549961,85.7645325778026,90.9246393096621,K2
324,5.62015503875969,1.49282082351083,0.704948414501954,0.380672143831055,1.58260061985324,87.2064516738748,92.3994436626682,K3
325,1.16959064327485,0.639230524756691,0.538205073980463,0.0672756342475578,1.2844246763832,93.9778402314275,95.0900040211486,K3
326,5.44747081712061,0.728397724730771,0.408564892896675,0.374159428231691,1.36102781773925,90.297643113406,95.4999764615034,K3
327,4.22264875239923,0.482097242931439,0.127465763124005,0.305917831497611,1.12946957767436,89.8335758603923,93.7941743953194,K3
328,9.9047619047619,0.628242776805125,0.315794627648936,0.920315772005471,1.26901395304268,83.2236465642107,92.3729692308893,K3
329,11.3673805601318,0.198741959445577,0.340358843312895,0.884932992613527,1.02472053163206,80.2014677019285,90.4875295447409,K3
330,7.6923076923077,0.654811235035097,0.431921637612919,0.777458947703254,1.41620051555485,84.2949157270037,91.3194920375874,K3
331,10.077519379845,0.460202656951277,0.316573225883837,0.529129534691557,1.18254877875414,84.9043974133764,94.4195453993583,K3
332,11.1753371868979,0.257478470162084,0.504036454880065,0.769801131089553,0.934623977569355,83.2227399633553,93.693279915361,K3
333,7.98816568047337,0.136238149078894,0.287317316545629,0.716083158159875,0.84620368674041,87.6112216671325,95.2173405900025,K4
334,5.1526717557252,1.15968438362296,0.537416236872645,0.266371526102094,1.42065299749046,87.5794891297677,92.3373285794734,K4
335,8.03059273422564,0.296823034745873,0.221097169173113,0.41124073466199,0.933233167930782,88.264018186619,95.9710634336835,K4
336,5.1526717557252,1.15968438362296,0.537416236872645,0.266371526102094,1.42065299749046,87.5794891297677,92.3373285794734,K4
337,0.6479,1.25928691655402,0.601844390886769,0.160491837569805,1.72293281174466,89.6856999263875,90.2705629034389,K4
338,7.98816568047337,0.136238149078894,0.287317316545629,0.716083158159875,0.84620368674041,87.6112216671325,95.2173405900025,K4
339,8.03059273422564,0.296823034745873,0.221097169173113,0.41124073466199,0.933233167930782,88.264018186619,95.9710634336835,K4
340,6.56370656370656,0.406473195550777,0.239500169136741,0.561736760338903,1.76759731258713,87.4010285277026,93.5407702011363,K1
341,7.8544061302682,0.415753480761662,0.286932915130231,1.17863212830418,1.87263215630737,84.9045087116796,92.1416913669371,K1
342,9.89,0.0438109121033619,0.247472580852416,1.13387437045107,1.12560521051711,82.6754597520266,91.7494836888542,K2
343,5.67514677103718,0.364020174034027,0.517139479500999,0.451321727564508,1.83871423549961,85.7645325778026,90.9246393096621,K2
344,6.45724258289703,0.138172016173314,0.217295939312075,0.6910010870124,0.879850831985433,89.0910389596625,95.2409800818781,K2
345,6.4030131826742,0.440594682877779,0.47379604777643,0.54012749446513,1.29178324474236,87.6379749562064,93.6333293797698,K2
346,6.48854961832061,0.506468318237258,0.54547616793589,0.355745326914711,1.92818607047882,87.2340595158719,93.2870350741161,K3
347,1.16959064327485,0.639230524756691,0.538205073980463,0.0672756342475578,1.2844246763832,93.9778402314275,95.0900040211486,K3
348,4.22264875239923,0.482097242931439,0.127465763124005,0.305917831497611,1.12946957767436,89.8335758603923,93.7941743953194,K3
349,2.79329608938548,0.0327534900441373,0.341825470926522,0.177749244881792,1.42274429677674,90.1957326343193,92.7875640318572,K4
